Name,Address,Source,XmlTag,RawName
DlodtNumberLimitLow,0x20400048,RegAddrGroup,Integer,DlodtNumberLimitLow_RegAddr
DlodtOutFilterEnable,0x2040034c,RegAddrGroup,Integer,DlodtOutFilterEnable_RegAddr
DlodtOutFilterScore,0x20400358,RegAddrGroup,Integer,DlodtOutFilterScore_RegAddr
DlodtResultDrawEnable,0x20400140,RegAddrGroup,Integer,DlodtResultDrawEnable_RegAddr
DlodtRowsNum,0x20400368,RegAddrGroup,Integer,DlodtRowsNum_RegAddr
DlodtSelectByAngle,0x20400074,RegAddrGroup,Integer,DlodtSelectByAngle_RegAddr
DlodtSelectByHeight,0x2040007c,RegAddrGroup,Integer,DlodtSelectByHeight_RegAddr
DlodtSelectByWidth,0x20400078,RegAddrGroup,Integer,DlodtSelectByWidth_RegAddr
DlodtSensorMaxHeight,0x20400354,RegAddrGroup,Integer,DlodtSensorMaxHeight_RegAddr
DlodtSensorMaxWidth,0x20400350,RegAddrGroup,Integer,DlodtSensorMaxWidth_RegAddr
DlodtSimilarityLimit,0x20400044,RegAddrGroup,Integer,DlodtSimilarityLimit_RegAddr
DlodtSortType,0x20400144,RegAddrGroup,Integer,DlodtSortType_RegAddr
DlodtSubFixtureEnable,0x2040035c,RegAddrGroup,Integer,DlodtSubFixtureEnable_RegAddr
DlodtSwitchModelName,0x204002c8,RegAddrGroup,Integer,DlodtSwitchModelName_RegAddr
DlodtUploadModelName,0x204001c8,RegAddrGroup,Integer,DlodtUploadModelName_RegAddr
DstOperateSolutionName,0x04000050,RegAddrGroup,Integer,DstOperateSolutionName_RegAddr
EdgecountAlgorithmVersion,0x20150094,RegAddrGroup,Integer,EdgecountAlgorithmVersion_RegAddr
EdgecountEdgePolarity,0x20150084,RegAddrGroup,Integer,EdgecountEdgePolarity_RegAddr
EdgecountModuleCustomName,0x20150118,RegAddrGroup,Integer,EdgecountModuleCustomName_RegAddr
EdgecountNumberLimitHigh,0x2015008c,RegAddrGroup,Integer,EdgecountNumberLimitHigh_RegAddr
EdgecountNumberLimitLow,0x20150088,RegAddrGroup,Integer,EdgecountNumberLimitLow_RegAddr
EdgecountNumberLimitMax,0x20150090,RegAddrGroup,Integer,EdgecountNumberLimitMax_RegAddr
EdgecountResultDrawEnable,0x20150158,RegAddrGroup,Integer,EdgecountResultDrawEnable_RegAddr
EdgecountRoiType,0x20150000,RegAddrGroup,Integer,EdgecountRoiType_RegAddr
EdgecountSensitivity,0x20150080,RegAddrGroup,Integer,EdgecountSensitivity_RegAddr
EdgecountSubFixtureEnable,0x20150160,RegAddrGroup,Integer,EdgecountSubFixtureEnable_RegAddr
EdgecountThreshold,0x20150114,RegAddrGroup,Integer,EdgecountThreshold_RegAddr
EdgeexistAlgorithmVersion,0x2016008c,RegAddrGroup,Integer,EdgeexistAlgorithmVersion_RegAddr
EdgeexistEdgePolarity,0x20160084,RegAddrGroup,Integer,EdgeexistEdgePolarity_RegAddr
EdgeexistModuleCustomName,0x20160110,RegAddrGroup,Integer,EdgeexistModuleCustomName_RegAddr
EdgeexistResultDrawEnable,0x20160150,RegAddrGroup,Integer,EdgeexistResultDrawEnable_RegAddr
EdgeexistResultRevert,0x20160088,RegAddrGroup,Integer,EdgeexistResultRevert_RegAddr
EdgeexistRoiType,0x20160000,RegAddrGroup,Integer,EdgeexistRoiType_RegAddr
EdgeexistSensitivity,0x20160080,RegAddrGroup,Integer,EdgeexistSensitivity_RegAddr
EdgeexistSubFixtureEnable,0x20160158,RegAddrGroup,Integer,EdgeexistSubFixtureEnable_RegAddr
EdgeexistThreshold,0x2016010c,RegAddrGroup,Integer,EdgeexistThreshold_RegAddr
EdgewidthmeasureCompareType,0x203a0060,RegAddrGroup,Integer,EdgewidthmeasureCompareType_RegAddr
EdgewidthmeasureFindMeasureType,0x203a0004,RegAddrGroup,Integer,EdgewidthmeasureFindMeasureType_RegAddr
EdgewidthmeasureFindObjBrightness,0x203a0000,RegAddrGroup,Integer,EdgewidthmeasureFindObjBrightness_RegAddr
EdgewidthmeasureMeasureLimitHigh,0x203a0010,RegAddrGroup,Integer,EdgewidthmeasureMeasureLimitHigh_RegAddr
EdgewidthmeasureMeasureLimitLow,0x203a000c,RegAddrGroup,Integer,EdgewidthmeasureMeasureLimitLow_RegAddr
EdgewidthmeasureMeasureLimitMax,0x203a0014,RegAddrGroup,Integer,EdgewidthmeasureMeasureLimitMax_RegAddr
EdgewidthmeasureModuleCustomName,0x203a001c,RegAddrGroup,Integer,EdgewidthmeasureModuleCustomName_RegAddr
EdgewidthmeasureResultDrawEnable,0x203a005c,RegAddrGroup,Integer,EdgewidthmeasureResultDrawEnable_RegAddr
EdgewidthmeasureSensitivity,0x203a0008,RegAddrGroup,Integer,EdgewidthmeasureSensitivity_RegAddr
EdgewidthmeasureSubFixtureEnable,0x203a00e8,RegAddrGroup,Integer,EdgewidthmeasureSubFixtureEnable_RegAddr
EdgewidthmeasureThreshold,0x203a0018,RegAddrGroup,Integer,EdgewidthmeasureThreshold_RegAddr
ElocrdetectCharColorOffset,0x206806dc,RegAddrGroup,Integer,ElocrdetectCharColorOffset_RegAddr
ElocrdetectCharGrayPixelBrightContrast,0x206806d0,RegAddrGroup,Integer,ElocrdetectCharGrayPixelBrightContrast_RegAddr
ElocrdetectCharGrayPixelDarkContrast,0x206806cc,RegAddrGroup,Integer,ElocrdetectCharGrayPixelDarkContrast_RegAddr
ElocrdetectCharPixelAreaThreshold,0x206806e4,RegAddrGroup,Integer,ElocrdetectCharPixelAreaThreshold_RegAddr
ElocrdetectCharReplaceConfig,0x20680518,RegAddrGroup,Integer,ElocrdetectCharReplaceConfig_RegAddr
ElocrdetectCharReplaceEnable,0x20680514,RegAddrGroup,Integer,ElocrdetectCharReplaceEnable_RegAddr
ElocrdetectCharacterFilterEnable,0x20680508,RegAddrGroup,Integer,ElocrdetectCharacterFilterEnable_RegAddr
ElocrdetectCharacterNum,0x2068050c,RegAddrGroup,Integer,ElocrdetectCharacterNum_RegAddr
ElocrdetectColorOffset,0x206806d8,RegAddrGroup,Integer,ElocrdetectColorOffset_RegAddr
ElocrdetectColorOffsetType,0x206806d4,RegAddrGroup,Integer,ElocrdetectColorOffsetType_RegAddr
ElocrdetectCompareType,0x20680000,RegAddrGroup,Integer,ElocrdetectCompareType_RegAddr
ElocrdetectCurrentDetectModelName,0x20680524,RegAddrGroup,Integer,ElocrdetectCurrentDetectModelName_RegAddr
ElocrdetectCurrentUsedModelName,0x20680624,RegAddrGroup,Integer,ElocrdetectCurrentUsedModelName_RegAddr
ElocrdetectDatasetID,0x206805a4,RegAddrGroup,Integer,ElocrdetectDatasetID_RegAddr
ElocrdetectDeleteModelName,0x20680314,RegAddrGroup,Integer,ElocrdetectDeleteModelName_RegAddr
ElocrdetectDesignateModelName,0x20680484,RegAddrGroup,Integer,ElocrdetectDesignateModelName_RegAddr
ElocrdetectEnlargeHeight,0x206806bc,RegAddrGroup,Integer,ElocrdetectEnlargeHeight_RegAddr
ElocrdetectEnlargeWidth,0x206806b8,RegAddrGroup,Integer,ElocrdetectEnlargeWidth_RegAddr
ElocrdetectFilterConfig,0x20680510,RegAddrGroup,Integer,ElocrdetectFilterConfig_RegAddr
ElocrdetectFlawCurrentDetectModelName,0x206806f0,RegAddrGroup,Integer,ElocrdetectFlawCurrentDetectModelName_RegAddr
ElocrdetectFlawCurrentUsedModelName,0x206807f0,RegAddrGroup,Integer,ElocrdetectFlawCurrentUsedModelName_RegAddr
ElocrdetectFlawDatasetID,0x20680770,RegAddrGroup,Integer,ElocrdetectFlawDatasetID_RegAddr
ElocrdetectFlawGalleryModelMangListEnable,0x206806b0,RegAddrGroup,Integer,ElocrdetectFlawGalleryModelMangListEnable_RegAddr
ElocrdetectGalleryModelMangListEnable,0x2068051c,RegAddrGroup,Integer,ElocrdetectGalleryModelMangListEnable_RegAddr
ElocrdetectGradFlag,0x206806e8,RegAddrGroup,Integer,ElocrdetectGradFlag_RegAddr
ElocrdetectGradScoreThreshold,0x206806ec,RegAddrGroup,Integer,ElocrdetectGradScoreThreshold_RegAddr
ElocrdetectGrayPixelBrightContrast,0x206806c8,RegAddrGroup,Integer,ElocrdetectGrayPixelBrightContrast_RegAddr
ElocrdetectGrayPixelDarkContrast,0x206806c4,RegAddrGroup,Integer,ElocrdetectGrayPixelDarkContrast_RegAddr
ElocrdetectGrayPixelFlag,0x206806c0,RegAddrGroup,Integer,ElocrdetectGrayPixelFlag_RegAddr
ElocrdetectInheritRoi,0x20680898,RegAddrGroup,Integer,ElocrdetectInheritRoi_RegAddr
ElocrdetectInheritRoiEnable,0x20680894,RegAddrGroup,Integer,ElocrdetectInheritRoiEnable_RegAddr
ElocrdetectLockOcrModelTrain,0x206808d8,RegAddrGroup,Integer,ElocrdetectLockOcrModelTrain_RegAddr
ElocrdetectMatchAngleEnd,0x20680880,RegAddrGroup,Integer,ElocrdetectMatchAngleEnd_RegAddr
ElocrdetectMatchAngleStart,0x2068087c,RegAddrGroup,Integer,ElocrdetectMatchAngleStart_RegAddr
ElocrdetectMatchMaxNumber,0x20680874,RegAddrGroup,Integer,ElocrdetectMatchMaxNumber_RegAddr
ElocrdetectMatchMinScore,0x20680870,RegAddrGroup,Integer,ElocrdetectMatchMinScore_RegAddr
ElocrdetectMatchPolarity,0x20680878,RegAddrGroup,Integer,ElocrdetectMatchPolarity_RegAddr
ElocrdetectMatchScaleEnd,0x20680888,RegAddrGroup,Integer,ElocrdetectMatchScaleEnd_RegAddr
ElocrdetectMatchScaleStart,0x20680884,RegAddrGroup,Integer,ElocrdetectMatchScaleStart_RegAddr
ElocrdetectMaxFlawNum,0x206806b4,RegAddrGroup,Integer,ElocrdetectMaxFlawNum_RegAddr
ElocrdetectModelMangListName,0x20680458,RegAddrGroup,Integer,ElocrdetectModelMangListName_RegAddr
ElocrdetectModelMangPath,0x20680214,RegAddrGroup,Integer,ElocrdetectModelMangPath_RegAddr
ElocrdetectModuleCustomName,0x20680414,RegAddrGroup,Integer,ElocrdetectModuleCustomName_RegAddr
ElocrdetectNumberLimitHigh,0x2068000c,RegAddrGroup,Integer,ElocrdetectNumberLimitHigh_RegAddr
ElocrdetectNumberLimitLow,0x20680008,RegAddrGroup,Integer,ElocrdetectNumberLimitLow_RegAddr
ElocrdetectNumberLimitMax,0x20680010,RegAddrGroup,Integer,ElocrdetectNumberLimitMax_RegAddr
ElocrdetectNumberRange,0x206806a8,RegAddrGroup,Integer,ElocrdetectNumberRange_RegAddr
ElocrdetectOcrFinetuneEnable,0x206806a4,RegAddrGroup,Integer,ElocrdetectOcrFinetuneEnable_RegAddr
ElocrdetectOcrFlawEnable,0x206806ac,RegAddrGroup,Integer,ElocrdetectOcrFlawEnable_RegAddr
ElocrdetectOcrFlawPmShowEnable,0x20680890,RegAddrGroup,Integer,ElocrdetectOcrFlawPmShowEnable_RegAddr
ElocrdetectOcrMinScore,0x20680520,RegAddrGroup,Integer,ElocrdetectOcrMinScore_RegAddr
ElocrdetectPixelAreaThreshold,0x206806e0,RegAddrGroup,Integer,ElocrdetectPixelAreaThreshold_RegAddr
ElocrdetectResultDrawEnable,0x20680454,RegAddrGroup,Integer,ElocrdetectResultDrawEnable_RegAddr
ElocrdetectResultRevert,0x2068088c,RegAddrGroup,Integer,ElocrdetectResultRevert_RegAddr
ElocrdetectRoi,0x20680480,RegAddrGroup,Integer,ElocrdetectRoi_RegAddr
ElocrdetectSensorMaxHeight,0x2068047c,RegAddrGroup,Integer,ElocrdetectSensorMaxHeight_RegAddr
ElocrdetectSensorMaxWidth,0x20680478,RegAddrGroup,Integer,ElocrdetectSensorMaxWidth_RegAddr
ElocrdetectSimilarityLimit,0x20680004,RegAddrGroup,Integer,ElocrdetectSimilarityLimit_RegAddr
ElocrdetectSubFixtureEnable,0x20680504,RegAddrGroup,Integer,ElocrdetectSubFixtureEnable_RegAddr
ElocrdetectSwitchModelName,0x20680394,RegAddrGroup,Integer,ElocrdetectSwitchModelName_RegAddr
ElocrdetectUploadModelName,0x20680294,RegAddrGroup,Integer,ElocrdetectUploadModelName_RegAddr
ElocrdetectUserString,0x20680014,RegAddrGroup,Integer,ElocrdetectUserString_RegAddr
EncodeQuality,0x200101d0,RegAddrGroup,Integer,EncodeQuality_RegAddr
EncoderRealTimeCount,0x09000124,RegAddrGroup,Integer,EncoderRealTimeCount_RegAddr
EncoderTriggerCount,0x09000120,RegAddrGroup,Integer,EncoderTriggerCount_RegAddr
EndCharacter,0x05000504,RegAddrGroup,Integer,EndCharacter_RegAddr
EndSignal,0x05000304,RegAddrGroup,Integer,EndSignal_RegAddr
EndSignalNGResponse,0x05000404,RegAddrGroup,Integer,EndSignalNGResponse_RegAddr
EndSignalOKResponse,0x05000384,RegAddrGroup,Integer,EndSignalOKResponse_RegAddr
EthernetIpInputAssemblySize,0x20350008,RegAddrGroup,Integer,EthernetIpInputAssemblySize_RegAddr
EthernetIpOutputAssemblySize,0x2035000c,RegAddrGroup,Integer,EthernetIpOutputAssemblySize_RegAddr
EthernetIpResultByteSwapEnable,0x20350010,RegAddrGroup,Integer,EthernetIpResultByteSwapEnable_RegAddr
EthernetipEnable,0x20350000,RegAddrGroup,Integer,EthernetipEnable_RegAddr
EventNotification,0x0005000c,RegAddrGroup,Integer,EventNotification_RegAddr
EventSelector,0x00050008,RegAddrGroup,Integer,EventSelector_RegAddr
ExposureAuto,0x20010078,RegAddrGroup,Integer,ExposureAuto_RegAddr
ExposureMode,0x00030b00,RegAddrGroup,Integer,ExposureMode_RegAddr
ExposureTime,0x2001007c,RegAddrGroup,Integer,ExposureTime_RegAddr
ExposureTimeMaxInq,0x00010208,RegAddrGroup,Integer,ExposureTimeMaxInq_RegAddr
ExposureTimeMinInq,0x0001020c,RegAddrGroup,Integer,ExposureTimeMinInq_RegAddr
ExternAlgoRunImgName,0x04000244,RegAddrGroup,Integer,ExternAlgoRunImgName_RegAddr
ExternAlgoRunMode,0x040002c4,RegAddrGroup,Integer,ExternAlgoRunMode_RegAddr
FileAccessBuffer,0x03300000,RegAddrGroup,Integer,FileAccessBuffer_RegAddr
FileAccessControlInq,0x03000000,RegAddrGroup,Integer,FileAccessControlInq_RegAddr
FileAccessLength,0x03000B04,RegAddrGroup,Integer,FileAccessLength_RegAddr
FileAccessLengthMaxInq,0x03000020,RegAddrGroup,Integer,FileAccessLengthMaxInq_RegAddr
FileAccessLengthMinInq,0x0300001c,RegAddrGroup,Integer,FileAccessLengthMinInq_RegAddr
FileAccessName,0x03000500,RegAddrGroup,Integer,FileAccessName_RegAddr
FileAccessOffset,0x03000884,RegAddrGroup,Integer,FileAccessOffset_RegAddr
FileAccessOffsetMaxInq,0x03000018,RegAddrGroup,Integer,FileAccessOffsetMaxInq_RegAddr
FileAccessOffsetMinInq,0x03000014,RegAddrGroup,Integer,FileAccessOffsetMinInq_RegAddr
FileOpenMode,0x03000804,RegAddrGroup,Integer,FileOpenMode_RegAddr
FileOpenModeInq,0x0300000c,RegAddrGroup,Integer,FileOpenModeInq_RegAddr
FileOperationExecute,0x03000584,RegAddrGroup,Integer,FileOperationExecute_RegAddr
FileOperationMode,0x03001304,RegAddrGroup,Integer,FileOperationMode_RegAddr
FileOperationResult,0x03001004,RegAddrGroup,Integer,FileOperationResult_RegAddr
FileOperationSelectorInq,0x03000008,RegAddrGroup,Integer,FileOperationSelectorInq_RegAddr
FileOperationStatus,0x03000D84,RegAddrGroup,Integer,FileOperationStatus_RegAddr
FileOperationStatusInq,0x03000010,RegAddrGroup,Integer,FileOperationStatusInq_RegAddr
FileSelector,0x03000580,RegAddrGroup,Integer,FileSelector_RegAddr
FileSelectorExterInq,0x03000024,RegAddrGroup,Integer,FileSelectorExterInq_RegAddr
FileSelectorInq,0x03000004,RegAddrGroup,Integer,FileSelectorInq_RegAddr
FileSize,0x03001284,RegAddrGroup,Integer,FileSize_RegAddr
FilterSubType,0x040001d0,RegAddrGroup,Integer,FilterSubType_RegAddr
FinsControlOffset,0x20520020,RegAddrGroup,Integer,FinsControlOffset_RegAddr
FinsControlPollInterval,0x20520018,RegAddrGroup,Integer,FinsControlPollInterval_RegAddr
FinsControlSize,0x20520024,RegAddrGroup,Integer,FinsControlSize_RegAddr
FinsControlSpace,0x2052001c,RegAddrGroup,Integer,FinsControlSpace_RegAddr
FinsEnable,0x20520000,RegAddrGroup,Integer,FinsEnable_RegAddr
FinsInstructionOffset,0x2052004c,RegAddrGroup,Integer,FinsInstructionOffset_RegAddr
FinsInstructionSize,0x20520050,RegAddrGroup,Integer,FinsInstructionSize_RegAddr
FinsInstructionSpace,0x20520048,RegAddrGroup,Integer,FinsInstructionSpace_RegAddr
FinsResultByteSwap,0x20520040,RegAddrGroup,Integer,FinsResultByteSwap_RegAddr
FinsResultOffset,0x20520038,RegAddrGroup,Integer,FinsResultOffset_RegAddr
FinsResultSize,0x2052003c,RegAddrGroup,Integer,FinsResultSize_RegAddr
FinsResultSpace,0x20520034,RegAddrGroup,Integer,FinsResultSpace_RegAddr
FinsResultTimeout,0x20520044,RegAddrGroup,Integer,FinsResultTimeout_RegAddr
FinsServerIP,0x20520004,RegAddrGroup,Integer,FinsServerIP_RegAddr
FinsServerPort,0x20520014,RegAddrGroup,Integer,FinsServerPort_RegAddr
FinsStatusOffset,0x2052002c,RegAddrGroup,Integer,FinsStatusOffset_RegAddr
FinsStatusSize,0x20520030,RegAddrGroup,Integer,FinsStatusSize_RegAddr
FinsStatusSpace,0x20520028,RegAddrGroup,Integer,FinsStatusSpace_RegAddr
FixtureCreateBasicPoint,0x20510104,RegAddrGroup,Integer,FixtureCreateBasicPoint_RegAddr
FixtureModuleCustomName,0x205100c0,RegAddrGroup,Integer,FixtureModuleCustomName_RegAddr
FixtureResultDrawEnable,0x20510100,RegAddrGroup,Integer,FixtureResultDrawEnable_RegAddr
FlashMode,0x20010094,RegAddrGroup,Integer,FlashMode_RegAddr
FocusBoxSize,0x2001021c,RegAddrGroup,Integer,FocusBoxSize_RegAddr
FocusDefaultPos,0x20010188,RegAddrGroup,Integer,FocusDefaultPos_RegAddr
FocusPosition,0x20010194,RegAddrGroup,Integer,FocusPosition_RegAddr
FocusPositive,0x20010184,RegAddrGroup,Integer,FocusPositive_RegAddr
FocusRoiData,0x200101dc,RegAddrGroup,Integer,FocusRoiData_RegAddr
FocusSeekMode,0x20010230,RegAddrGroup,Integer,FocusSeekMode_RegAddr
FocusState,0x2001018c,RegAddrGroup,Integer,FocusState_RegAddr
FocusStep,0x20010190,RegAddrGroup,Integer,FocusStep_RegAddr
FocusStepIncInq,0x000307bc,RegAddrGroup,Integer,FocusStepIncInq_RegAddr
FocusStepMaxInq,0x000307b8,RegAddrGroup,Integer,FocusStepMaxInq_RegAddr
FocusStepMinInq,0x000307b4,RegAddrGroup,Integer,FocusStepMinInq_RegAddr
FormatAbnormalEnable,0x202b000c,RegAddrGroup,Integer,FormatAbnormalEnable_RegAddr
FormatAbnormalString,0x202b0010,RegAddrGroup,Integer,FormatAbnormalString_RegAddr
FormatEnable,0x202b0000,RegAddrGroup,Integer,FormatEnable_RegAddr
FormatOutputCondition,0x202b0024,RegAddrGroup,Integer,FormatOutputCondition_RegAddr
FormatOutputConditionEnable,0x202b0020,RegAddrGroup,Integer,FormatOutputConditionEnable_RegAddr
FormatOutputConditionNGString,0x202b0068,RegAddrGroup,Integer,FormatOutputConditionNGString_RegAddr
FormatOutputConditionNGStringType,0x202b00b8,RegAddrGroup,Integer,FormatOutputConditionNGStringType_RegAddr
FormatOutputConditionNGSubParamString,0x202b0078,RegAddrGroup,Integer,FormatOutputConditionNGSubParamString_RegAddr
FormatOutputStrategy,0x202b0064,RegAddrGroup,Integer,FormatOutputStrategy_RegAddr
Formatv2Enable,0x20690048,RegAddrGroup,Integer,Formatv2Enable_RegAddr
Formatv2ModuleCustomName,0x20690004,RegAddrGroup,Integer,Formatv2ModuleCustomName_RegAddr
Formatv2PmShowEnable,0x2069004c,RegAddrGroup,Integer,Formatv2PmShowEnable_RegAddr
Formatv2ResultDrawEnable,0x20690044,RegAddrGroup,Integer,Formatv2ResultDrawEnable_RegAddr
FrameInterval,0x200101c8,RegAddrGroup,Integer,FrameInterval_RegAddr
FrameRateControlInq,0x00010200,RegAddrGroup,Integer,FrameRateControlInq_RegAddr
FtobjcountCheckModelValid,0x20660264,RegAddrGroup,Integer,FtobjcountCheckModelValid_RegAddr
FtobjcountCurrentDetectModelName,0x206602E4,RegAddrGroup,Integer,FtobjcountCurrentDetectModelName_RegAddr
FtobjcountCurrentUsedModelName,0x206603E4,RegAddrGroup,Integer,FtobjcountCurrentUsedModelName_RegAddr
FtobjcountDatasetID,0x20660364,RegAddrGroup,Integer,FtobjcountDatasetID_RegAddr
FtobjcountDeleteModelName,0x20660164,RegAddrGroup,Integer,FtobjcountDeleteModelName_RegAddr
FtobjcountDiffClassFilterEnable,0x206600D8,RegAddrGroup,Integer,FtobjcountDiffClassFilterEnable_RegAddr
FtobjcountInheritRoi,0x20650870,RegAddrGroup,Integer,FtobjcountInheritRoi_RegAddr
FtobjcountInheritRoiEnable,0x2065086c,RegAddrGroup,Integer,FtobjcountInheritRoiEnable_RegAddr
FtobjcountMaxAngle,0x206600D4,RegAddrGroup,Integer,FtobjcountMaxAngle_RegAddr
FtobjcountMaxArea,0x206600B0,RegAddrGroup,Integer,FtobjcountMaxArea_RegAddr
FtobjcountMaxHeight,0x206600C8,RegAddrGroup,Integer,FtobjcountMaxHeight_RegAddr
FtobjcountMaxObjNum,0x20660098,RegAddrGroup,Integer,FtobjcountMaxObjNum_RegAddr
FtobjcountMaxOverlap,0x206600A0,RegAddrGroup,Integer,FtobjcountMaxOverlap_RegAddr
FtobjcountMaxWidth,0x206600BC,RegAddrGroup,Integer,FtobjcountMaxWidth_RegAddr
FtobjcountMinAngle,0x206600D0,RegAddrGroup,Integer,FtobjcountMinAngle_RegAddr
FtobjcountMinArea,0x206600AC,RegAddrGroup,Integer,FtobjcountMinArea_RegAddr
FtobjcountMinHeight,0x206600C4,RegAddrGroup,Integer,FtobjcountMinHeight_RegAddr
FtobjcountMinScore,0x2066009C,RegAddrGroup,Integer,FtobjcountMinScore_RegAddr
FtobjcountMinWidth,0x206600B8,RegAddrGroup,Integer,FtobjcountMinWidth_RegAddr
FtobjcountModuleCustomName,0x20660048,RegAddrGroup,Integer,FtobjcountModuleCustomName_RegAddr
FtobjcountNumberLimitHigh,0x2066008C,RegAddrGroup,Integer,FtobjcountNumberLimitHigh_RegAddr
FtobjcountNumberLimitLow,0x20660088,RegAddrGroup,Integer,FtobjcountNumberLimitLow_RegAddr
FtobjcountOutFilterEnable,0x206600DC,RegAddrGroup,Integer,FtobjcountOutFilterEnable_RegAddr
FtobjcountOutFilterScore,0x206600E0,RegAddrGroup,Integer,FtobjcountOutFilterScore_RegAddr
FtobjcountResultDrawEnable,0x20660044,RegAddrGroup,Integer,FtobjcountResultDrawEnable_RegAddr
FtobjcountRoiType,0x20660000,RegAddrGroup,Integer,FtobjcountRoiType_RegAddr
FtobjcountSelectByAngle,0x206600CC,RegAddrGroup,Integer,FtobjcountSelectByAngle_RegAddr
FtobjcountSelectByArea,0x206600A8,RegAddrGroup,Integer,FtobjcountSelectByArea_RegAddr
FtobjcountSelectByHeight,0x206600C0,RegAddrGroup,Integer,FtobjcountSelectByHeight_RegAddr
FtobjcountSelectByWidth,0x206600B4,RegAddrGroup,Integer,FtobjcountSelectByWidth_RegAddr
FtobjcountSensorMaxHeight,0x20660094,RegAddrGroup,Integer,FtobjcountSensorMaxHeight_RegAddr
FtobjcountSensorMaxWidth,0x20660090,RegAddrGroup,Integer,FtobjcountSensorMaxWidth_RegAddr
FtobjcountSortType,0x206600A4,RegAddrGroup,Integer,FtobjcountSortType_RegAddr
FtobjcountSubFixtureEnable,0x20660040,RegAddrGroup,Integer,FtobjcountSubFixtureEnable_RegAddr
FtobjcountSwitchModelName,0x206601E4,RegAddrGroup,Integer,FtobjcountSwitchModelName_RegAddr
FtobjcountUploadModelName,0x206600E4,RegAddrGroup,Integer,FtobjcountUploadModelName_RegAddr
FtobjexistCheckModelValid,0x20670250,RegAddrGroup,Integer,FtobjexistCheckModelValid_RegAddr
FtobjexistCurrentDetectModelName,0x206702D0,RegAddrGroup,Integer,FtobjexistCurrentDetectModelName_RegAddr
FtobjexistCurrentUsedModelName,0x206703D0,RegAddrGroup,Integer,FtobjexistCurrentUsedModelName_RegAddr
FtobjexistDatasetID,0x20670350,RegAddrGroup,Integer,FtobjexistDatasetID_RegAddr
FtobjexistDeleteModelName,0x20670150,RegAddrGroup,Integer,FtobjexistDeleteModelName_RegAddr
FtobjexistInheritRoi,0x20670454,RegAddrGroup,Integer,FtobjexistInheritRoi_RegAddr
FtobjexistInheritRoiEnable,0x20670450,RegAddrGroup,Integer,FtobjexistInheritRoiEnable_RegAddr
